label,data
1,"Goblog iyeu berita geus loba pisan simpang siur na , ga hoax ga makan anjing"
4,"Goblog jadi cenghar kieu,tapi asli suasana asa keueung kieu"
1,"Goblog jelema teh kari menta hampura naon hesena sih, manaskeun tl pisan"
1,Goblog kudu gering hla nyaho akibat korona usaha hese
1,Goblog pisan eta jelma.. Mun deukeut kepret ku aing
1,Goblog pisan saban taun nu dimasalahkeun ngan ngucapkeun natal hungkul. Masia rek ngucapkeun rek nteu ge bacot pisan
1,Goblog sia anjing abu janda setan.. Modar sia goblog
1,Goblog sia siarken bisi di kadek ku aing aslina
1,Goblog sieta beungeut body shamingeun
1,"Goblog, anjing, kadek siah ku aing"
1,Goblog..hanas dipinuhan dikumpulkeun geus lebaran ngan di talian kurapia sakelaseun..terus dikilo ku si mang amat panjaga sakola..
1,"Goblok anying,teu boga tangkurak pisan!!"
1,"Goblok nyateh pisan, sugan urg ges bener kabeh eh malah salahhhh copy program anjingg rudett"
1,Goblok pisan sia. Hati gabisa boong benget sia. Ai harga diri aya keneh?
4,Gobs.....ngadadak muringkak aing
3,Goes malem trs ujan2an baliknya makan indomie aduh nikmat pisan eyy
1,"Gokar! Punteun, buat yg masih pd nongkrong yg masih jalan2 gajelas, punteun ieu mah, ari sia goblog2 teuing sih:(( Sia terpapar korona di luar nu di imah ge beunang! Cik karunya ka diri sorangan teh gobloggg Cicing heula saminggu mah dripda cicing di r.isolasi teu kaluar2 sateh."
4,Grgr corona gw jd rada males buka twitter . Iyasih cpt bgt dpt info baru tp atuhlah lieur aing ningalian corona corona corona wae jd sieun.
3,"Gue sebenarnya gak mau berkomentar pada kalian berdua, karena tabu. Tapi aing teu bisa nahan, hayang seuri ngabarakatak bahahhahahahaha..."
2,"Gusti .. nyaah teuing Sing sarehat sadayana,bergantung kana jasana kanggo penanggulangan pasien2 positif."
3,"gusti alhamdulillah gaperna gua kek beginian setelah satu tahun, makasih pisan yaallah tuhanku ailapyu so mach"
2,"Gusti hampura abdi seueur salah seueur dosa. . .,cipan0n nyurucud yen abdi teh bener bener hoyong sagala pangampunan. . ."
2,Gusti meni ripuh ie lambung
2,"Gusti ningal ciparay meni sedih, angger wae ramme"
2,gusti nu agung meni asa ngabatin
4,Gusti nu agung meuni asa hariwang ari di senyumin ku lalaki th.
2,"Gusti pasihan kasehatan nu ajeg ka istri nu dipikanyaah ku abdi. nie asa teu wasa ninggal na ge, ! udur deui"
4,"Gusti, keueung geuning ayeuna mah dunya téh"
2,"gusti, sim kuring teu gaduh kawasa. nanaon anu dipikahoyong ku gusti,kuring teu tiasa ngahindar. gusti,kuring sumerah ka anjeun..."
4,"Gustii, matak ngajerit diri, lembur teh asa keueung Tadi sore 17.23 sebelum hujan mengguyur lebat #savesmd"
4,Gustiiii kaka... Meuni horor iiihhhh
3,Ha...ha..ha..meuni bungah hate nungali nu ngacung.
2,haaaa hampura abis prihatin beuki dieu beuki nambahan
4,"Hadehhhhh,ibu2 malam-malam kieu nyarios cerita dunia lain.. Merinding atuh ni bulu kuduk. Sieun atuh!!"
1,"Hadeuh boloho pisan manusa teh, lain ngajedog di RS kalahkah mabur ka lembur. Mana dilembur loba dulur uing. Dasar bagong!!!"
4,hadeuh hadeuh....naha janteun keder kieu ...
2,"Haduh aingmah menika saredih kiyeu euy,tadi ditelfon ku si mamah ngingetan yen peuting ayeuna teh malem nisfu sya'ban tong poho maca yasin cenah bari jeung ngenta hampura,mana si aa nyarita hafalan juz na nambah deuih,kahayangmah puasa teh balik tapi da kumaha meni sedih aingmah"
3,"haduh Alhamdulillah, meuni nikmat pisan geningnya curhat teh"
4,"Haduh asa hariwang, bki die bki nglunjak, jdi asa mrasa bebas tp urg hawatir."
3,"Haduh emak mani regreg srg bingah ningal anak-anak emak sarumanget, baringah, semangat tadarus, ngahafal, rajin"
4,"Haduhh.. Sarieun kieu ningali jarum suntik,pisau bedah!!!"
4,Haduhhh.. Asa keueung kieu lila teuing di cai teh ayeuna mah euy.. Asa muringkak murinding bulu taeun ieu teh..!! Heuheuheu
3,Hahah meuni lucu pisan si abah teh ekspresinya wktu pemotretan mlh minta nmbah hiji deui di potret haha
3,hahaha ajig nuhun pisan ieu abi ngabarakatak
3,"Hahaha dikirim ku abdi coet lenang jeung tulang na hungkul @adiristandinya kang meuni nikmat pisan,,Alhamdulillah,,wkwkwk"
3,Hahaha punten ah ngiring gumujeng
1,Hahaha te apalen aing budak BARDO meren ari gs di leyek ku aing babatok na mh yuuh siah anjing Polontong pisan sia anjing
3,"Hahahaha atoh kieu aing ti kamari. Nya susuganan weh ieu nu benerna mah. Nuhun gusti, pasti berkah ramadhan ieu mah"
3,Hahahaha hahahaha hahahaha duh ari ngadarongeng teh ni heboh kieu yeuh matak nyakakak sorangan. Untung teu di sebut ebel yeuh
3,Hahahahaha haduhhh teu kiat gumujeng kang wkwkwkwkw Salah si donad kang Wkwkwkwkwkwkw
1,HAKAN GOBLOG SIA MATAK JADI LALAKI KANJUT SIA KANDANGAN MEH TEU LUAR LEOR KAMANA MANA
1,"HAKAN TAH SIA AJIG, aing oge di bogor barat perbatesan banten jasinga aya keneh dejek bariasa wae teu silih kadek, malahan arulin we babarengan unggal peuting udud ngopi mabok rejeung tara pasea, duh aing panjang teuing ngetikna euy"
1,Halah babangus sia bebel
1,"Halah spontanitas tangkurak sia Memangnya kr ngetik teu kadeuleu ku panon sia anyeeeng, kolot"" ontohod"
2,Hampura kana dosa nu tekarasa bisi aya basa carita nu kurang ngenah kana manah ngarana hubungan pasti aya tapakna
4,"Hampuraaa teh, tong galak galak teuing ni sararieun"
3,Hanya bisa seuri ngabarakatak..... Mun gelo tong kagok MANG!!!!
3,hanya seuseurian ngabarakatak nu ngawakilan berita ieu..
3,"Hanyingg ngeunah seuri kiyeu maca 'Boa Edan, Dejan' PS : Dek Tisha,"
3,"Hapal 1 juz juga Alhamdulillah pisan, pan bapana mah boro2"
2,"hapunten Ya Alloh, abdi kapaksa ku teu wasa ningal istri sareng pun anak, Astagpirullohala'dim"
4,Hare hare wae duh gusti kumaha atuh iyeu teh asa melang
4,"Hareudang kieu gabisa mikir. Pengen ngerjain di teras biar adem, tapi sieun guludug. Susah amat mau lancar jaya skripsian"
3,"Harita pas nonton d medan, persib menang, meuni asa bungah hate"
4,"Hariwang nempo Persipura fullteam. Bismillah weh, susuganan bisa meunang"
4,"Haruh ya allahh, ngabirigidig bakat ku sieun di carekan"
2,HATE ABDI NALANGSA ADUH ADUH GUSTIII
2,Hate anu tadi na bagja ayeuna jadi peurih kacida teu walakaya ku luka ti sia !
2,Hate asa nalangsa mun dicaritakeun mah
2,hate dadas jadian acan urg engges bebeakan padahal mah jelema siga chiki chuba
2,Hate jol ngoceak ngarasa sedih ningali suasana malam teraweh hari pertama sepi pisan mesjid nepi ka dipoekan Ya Allah mugi-mugi pandemi ieu cepat berlalu
2,"Hate Kuring sok ngajerit, nalika nginget waktos harita anu ngaran ripuh na jadi bapa, teu weleh anjeuna bela ku hayang budak na jajan ka sakola, nganafkahan nu jadi kulawarga,"
2,"Hate mah ceurikkk, batin oge milu ngajerit"
2,"Hate mah ngajerit ieu th ninggal raii te damang"" Th.. Enggal damang atuh meh aa bisa damel deuii.. Tong ririwid wae .. Ya Allah sehat kn deui Rai abi ya Allah.. Amin"
2,Hate mah tingseredet tikamari Duh gusti kie amat Asa hoyong ngajerit Tp teu tiasa
2,Hate mh ngajerit. Tp da teu cukup ku ngajerit hate
2,"Hate nu geus paheut dijieun raheut,omongan peureus nyieun leuleus,geus teu kuat nahan kanyeri geus waktuna sadar diri."
2,"Hate peurih asa di turih ,raheut manah asa ka panah ,urg ingkah lain teu nyaah hampura geus cape euy..;(("
3,"Hatur nuhun 2014, bisa nyaksian jeung mapag Persib juara di Palembang. Bisa ngasaan naek pesawat, nuhun gusti~"
3,Hatur nuhun Gusti dinten iyeu abdi dipasihan kabungah.. Alhamdulillah....cag ach
3,Hatur nuhun gusti enggeus mere urang Bengeut anu pas pasan tp Penghasilan cukup. Saumpama urang ganteng trus beunghar... mereun bakalan loba Aww anu ku urang dinyenyeri
3,Hatur nuhun gusti nu agung kanggo dinten ayena allhamdulillah katampi sagala rupi kanyeri aral na hatur nuhun pisan gusti
3,Hatur nuhun Gusti nu tos maparin karunia ka abdi dina dinteun ieu. Mugi enjing abdi kenging nu langkung sae. Aamiin...
3,"Hatur nuhun Gusti nu tos seueur maparin kurnia dina hirup abdi. Namung, hapunten abdi sok sering ngarasula..."
3,"Hatur nuhun Gusti, abdi tos dipaparin kasehatan sareng kanikmatan dina dinten ieu, mugi Anjeun salawasna nangtayungan abdi."
3,"Hatur Nuhun Gusti, Doa kami terkabul. Hatur nuhun og kanggo para pemain, pelatih sareng seluruh official dan BOBOTOH nu tos berjuang d solo"
3,"Hatur nuhun GUSTI.. Hatur nuhun ABAH jeung UMI parantos ngajarkeun Abdi, Raka, sareng Rai"
3,"Hatur nuhun ka dulur-dulur Salaras Sayatna Samarta, utamina nu apal di mana abi ayeuna! Hatur nuhun ka nu teu elat nalingakeun, naros kabar ogé sajabana. Alhamdulillah, bérés kuliah téh asa meni beuki nyaah baé. Ceuk Cici Wita mah, taya wé paribasa kaduhung téh. Alhamdulillah."
3,Hatur nuhun kang meni perhatian pisan ih...
3,"Hatur nuhun kang tos lami teu ngabarakatak, diantos karya salajengna."
3,hatur nuhun kanggo kapercayaan.. Bingah ningali na teh melly ngumpul ngariung dibarisan akal sehat..
3,hatur nuhun mang . mugi2 sing kagentosan langkung di kitu . alhamdulilah jelema teh balalager gusti :)
3,"Hatur nuhun mang pangrojong na, alhamdulillah rejeki ti allah na mah ka tampi, ka raos tur ka nikmati, mung nyeta ikhtiar na nu benten hehehe, rada sesah. Semangat juga mang, mugi sarehat, amiinn..."
3,Hatur nuhun om tadi pendak meuni asa bungah hate heheh farhan penyiar
3,Hatur nuhun pisan Gusti Allah hujan badag
3,Hatur nuhun pisan teh ales. Meuni katampi pisan trit na. Teu kiat alah macana. Bodor pisan ya allah. Pokoknya mah persib nu aing. Jepri ge bade menunu jadi nu aing gustii
3,"Hatur nuhun sadayana. Lasmi teh meuni bungah kalian salamin, salam dari Lasmi untuk kalian"
3,"Hatur nuhun teh ,, uing jdi seuseurian sorangan"
3,hatur nuhun teteh atos ngabales mention ti abdi bingah pisan ih ku abi di doakeun moga teteh succes selalu amiin” Sami2.. Amin
3,Haturnuhun Ang tos merhatoskeun deui para distrik mugia taun ieu karompak deui sareng te silih pagedrug antar distrik
3,Haturnuhun imade goodjob. Nuhun ka para pmain PERSIB. poe ayena bungah ningali arema gagal juara gagal pinalti hahhaaa
2,"Hawa peting nu sepi jemlping, sora dangdaunan anu ting hariuk ka tebak angin ditambah ku sora jangkrik anu rÃ©ang disarada ngiring maturan ieu hatÃ© nu keur tunggara, mudah2an urang sadayana aya dina lindungan anjeuna..aminn"
2,Hayang ceurik urang. Sedih pisan hirup urang
1,"Hayang digaplok cigana, kalakah twit ulang ini ditjen_imigrasi Urg nu bingung di komen eta teu ditanggap, seneng bikin orang kebingungan~ masa kudu di serang trus"
4,Hayang modar ngan sieun paeh:(
2,Hayang nepikeun rasa. Da teu kuat ku nalangsa. Mun aya salah jeung dosa. Sampaikeun beh bisa ngariksa
4,hayang ngabuburit atuhlah engke sore tp da sieun:((((
4,hayang ngabuburit tp sieun corona anyinkk lah
2,"Hayang ngajerit tapi geus lain waktuna Hayang ngoceak tapi geus euweuh sorana Hampura kudu tega, meh biasa."
2,"Hayang ngeluh era kunu lewih ripuh, Hayang ceurik era teu kurah karuh."
2,hayang ogo sedih hayang ceurik tangkeup
3,Hayang seuri keneh ningali ieu
3,"Hayang seuri,,sieun batal,, Kapaksa ngagakgak"
3,Hayang wae seri teu kuat nyeuri kulit beuteng ka mang adeung sing di panjangkeun umur na nya .. aminnnnn is tong Kitu
2,"Hayo atuh Umis enggalan uih, karunya mang Brian galau milarian Umis, meuni atuh abur2an wae beger kitu Umis teh?;(("
1,"Hayoh weh terus. Anjing! Ijid ngomong,aya kawani diadu jeng aing,ulah kie carana lah!"
2,"He eh perpisahanna ge meuni sedih, jiga nu geus 3 musim sareng persib, tpi pedah ngakat d era eta, jd memorable"
3,"Hebat si jenong aya di Aussie, bari ajrut²tan huhujanan , meuni bungah heheuy dedeuh"
2,Heeh bener pisan ihh meuni sedih
2,"Heeh lah, gera balik lah:( sugan teh aing hungkul nu nalangsa cicing di kosan ternyata mane ge saruana"
1,Heeh matak ngajedog ulah loba babangus
2,"Heeh sararedih ih. Bulan puasa ge sepi mereun da ga teraweh, ga boleh bukber"
1,"HEH AJIG SAHA AWW MANEH DIEU KU AING DI SLEPET PANONNA!!!1!1!1!1!1! PIRA GE BARAHA MENIT KEHED!!!!! BOGA SUKU INGKIG SORANGAN SIATEH ANAK MAMAH GEUS MAH MENTA MENTA KA KABOGOH, TELAT SAEUTIK AMBEK SIA MENTAL PEUYEUM KEHED SIAH"
1,"Heh bagong..!!! Teu nyadar sia teh?? Kawas nu heueuh sia Ngomong kabatur ulah Fitnah, ari sia sorangam sangeunahna mitnah batur.??? Hayang didagor sia ku aing? Dimana sia ngajedog Kehed?"
1,"Heh maneh! nu bobogohan make duit kolot,tong sok balaga ngaledek jomblo nu keur berusaha sukses wa euy!"
1,"Heh, sia...! Heueuh sia! Aing keur ambek ka sia!!"
3,Hello goal hunter...keok oge nu penting si eta ngasupkeun...ngoahahaha...ngeunah seuri macaan mensen...
3,"Henteu ah, malahan sok atoh da ihh aya bahan kekeakeun"
1,"Henteu anjing mahal pisan, goblog na teh aing padahal antrian hiji disorobot wae ka nu nembak tungtung na jadi nomor 73 bayangkeun ku sia perhari sabaraha tah ti nu nembak"
2,"Henteu Kang,,, ieu we nuju sararedih, asa cuang cieung, jauh panineungan"
3,Heppybesdey ari aing. Nuhun gusti atos dipasihan umur panjang kanggo abdi
1,Heueuh ajg teu gableg polo pisan babangus teh
4,heueuh sieun ngadenge kamu ngetweet ngakak sorangan da bisi gl
4,Heuh rada ngadegdeg pas nu di tangkal cau tadi. serem oge ey
1,"Hidup kadang di atas akadang dibawah , kadang aing kudu nenggeulan jelma siga sia ,kuaing dagorkeun sirah sia ka trotoar kuaing seret beunget sia di aspal , tincek krongkongana , talikeun kontolna na natangkal, kapoekan sia paeh"
1,"Hihihi, pi tampilingeun sia teh, sok geura ololkeun hulu sia, rek di kadek ku aing"
3,"Hikmah corona, gue bisa sahur bareng keluarga. Alhamdulillah pisan"
4,hirup di jalan mah sarieun. bieu aya dei nu ninggal kecelakaan.
1,"hirup mah kudu natural terutama beunget sia tah ,ulah kandel teing ku bedak bisi iraha-iraha aya nu ngepret era meuren ngebul"
3,Hirup teh asa bagja pisan heh | Saha? | Aing!
1,"Hirup tong sok balaga bisi akhirna di pikangewa, kaduhung akhirna, menta hampura teu di tarima. Sakitu!"
1,"Hirupna th ngaregas wae heran, tapi da heeh pinapsueun"
4,Hmmm keeng kieu neng mun kadinya the
1,Hooh ieu ai keur kieu loba nu ngaku miskin goblog teh
3,Hoyong atuh resep abi mah di baledogan teh resep pisan sok atoh da:)
3,Htr nuhun steacanage a bingah pisan mugi dina wktosna cing lancar cing teu aya halangan cing berkah salamet cing di gampilkin milik rijkina
2,Huhuhu sedih ya gaessss cari duit buat beli berlian meni kieu kieu teuing
4,hujan gede cuma berduaan sama Mikha di rumah! Meuni keeung kieu atuhlahhhh...
4,hujan gede malem malem gini teh jadi we keueung
3,"Hujan ngaririncik , hudang sare bus ka dapur ,ningali kolot jeung dulur keur siduru bari ngulub hui jeung sampeu, ka ayaan nu matak endah ka bina bina , lain bungah ku harta tapi bungah ku kawaasan hirup nu sa ayana;"
4,Hujana keeng kieu sien banjir aduh
4,Hujana meuni gede tur palaur ku petir deui... mudah2an citarum teu luber..
4,hujana serem kieu euy tidak seperti biasanya
3,HUJANNYA WAYAH GINI! NUHUN GUSTI! NUHUN KANG EMIL!
1,huntu sia lah anying eta congor mani ngagampangkeun pisan blegug. Kadek sia ku aing
1,Huuh bagong teh lah pinafsueun bacot netijen rebahan mh dengki we jng dengki kovlok. Teu butuh hujatan bacotan tp bertindak berbuat sesuatu yg menjdai solusi atau ngajedog cicing teu bisa nanaon mh ulah ngahujat jng ngabacot
4,Huuh biasana aya nu ngaji Ayeuna euweuh Kareueung
4,Hyg jajan ge sieun corona yaampun:)
2,Hyng ceurik ngajerit hate th sbner nmh
4,iah suara cwe gt lah teh serem bgt ampe ngadegdeg
4,Ibu asa hariwang denger kalian gitu te
1,idola aing ambek ambekan euy. carekan we teh kepret sakali
4,Ieu aing asa hariwang. Asa teu adil anying. Lengitken pangarumasaan ieu gusti.
1,Ieu babaturan hiji jiga menta di dagor ku aing
1,"Ieu budak teh kunaon??gelo sugan teh. Eling sia bagong, meuni geuleuh pisan. Tah bu kartini sususahan naekan darajat awewe sia malah ngelonte, eling sia goblog"
4,"ieu jangkrik saha meuni tarik disada na jadi keeung ,,huuu"
2,Ieu kuring naha janten hanjelu gara-gara di Chelsea parantos teu aya Fabregas deui
3,"ieu meureun anu ngaran katresna teh, Haté ngalayang bungah kacida, Unggal ningali ci amang di kebon binatang teu weleh inget wae ka salira."
4,Ieu ormas naon om meni sarieun kitu ningal raray na
1,"Ieu para partai kamarana aranjing teh ,disaat kampanye we barijil bagi2 kaos sembako dll. Ari waktu na keur kieu areuweuh pisan kontribusi na ,masker2 wae mah atuh babagu da moal sahrga nyieun kaos partai meuren masker mah."
2,"Ieu sih suasana ieu nu matak ayna hate ""Ngajerit maratan langit, ngoceak maratan jagat"" sono pisan"
4,"ieu teh kiamat tea kituh.,,,? meni asa karareueung hirup teh,,sararedih deuih,,,..haauuuhh....!"
4,ieun kieu mau perpanjang sim tp keaadan lg mencekam
1,Ih ai sia pamali perawan ngomong kasar ih. Ulah pd aranjing kieu naha coba kehed
1,Ih anjing goblog pisan lalaki nu kieu ku aing di cacag kontolna da
4,"Ih atulah ni sarieun kiyeu, ampun mamah"
4,Ih klo ngebahas skripsi lg teh asa hariwang jeung asa terancam nyawa teh
2,ih naha jadi asa saredih kieu ieu teh padahal can puasa can lebaran
1,Ih si aa na reu ngahargaan pisan kaum jomblo anu sesah milari bikang. Sia geus aya hiji nu brbeakan der kanu lain. Comblangin sama temen alesanna? Bullshit sagede bagong.
2,Ihh ni saredih ningali kidz zaman now di tribun kalakuan na teh geus aneh2 perlu edukasi tingkat dewa ieu mah karunya ~
4,Iih...serem bngt ceritanya *ngadèrègdèg
4,Iiihhh serem eta mah sigah nu aqu rek paeh
1,"Ijid anjing boga babaturan kitu, sosoan anjing!!"
1,"Ijid anjing ih ka si kolo toure , si jordon ibe pemaen goblog hungkul masih we di paenkeun , firminho geus alus2 maen tukangna garoblog !"
1,ijid anjing ka lalaki ciga sia !!!! so anjing lalaki teh !!
1,Ijid anjing kajelema anu sok panjang lengeun teh!
1,Ijid anjing neuleu benget jalu eta hahaha ! Eraa weh mereun nya panggih jeung aing teh =)) lalaki matre anjing !
2,"ikhlas, tapi masih teu wasa ningal fotona. wilujeng kantun bageur mugia sing ditempatkeun dina tempat anu sakuduna :'("
3,Ikut bangga ya allah liat ales dinotic. Alhamdulillah hatur nuhun pisan ieu mah. Sebagai warga sunda saya atoh. Salam kanggo dulur sadaya di indonesia. Persib jeung bobotoh tetep jaya di jepang alhamdulillah
4,"ilustrasi musik na alus pilem pki teh, teu bari ningali gambar oge geus pikasieuneun, jaba hayang modol, sok sieun di bak aya pki"
2,Imah sepi yawloh saredih indung dirawat di rumah sakit inget indung ker masa masa sehatna nu sok mapagahan :((((
4,Inalilahi kahuruan na kahatek meni serem ningali seuneu na ...
2,Inallillahi... Mudah²an teu aya korban. Bener nya harta mah teu aya nanaonan. Dibanding kuasa alloh mah
3,"Indah itu Ketika hudang Sare anu dipikahayang Geus didepan mata,tinggal melesat !! Nuhun Gusti"
1,Indihome teh kunaon anying padahal anyar mayar goblog teh tapi lemot pisan ih tai
2,Indung aing kamari jeng nelepon bari ceurik deuih sahur eweh urg. Ayena urg kan hulang huleng sahur sorangan
3,Indung aing meni gogorowokan bungah ningali semarang bisa malikeun skor
